Referencia;Name;T Día natural;Valor neto pedidos;Cantidad en unidades (pedidos)
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;24.11.2018;51,98;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;25.11.2018;51,98;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;26.11.2018;51,98;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;19.12.2018;51,99;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;25.12.2018;57,77;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;28.12.2018;115,54;2
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;02.01.2019;57,76;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;03.01.2019;57,77;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;19.01.2019;51,98;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;26.01.2019;51,98;1
101977;BANQUETA-BAÚL TOPO TEJIDO-MADERA;03.02.2019;103,96;2
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;16.02.2018;43,31;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;19.02.2018;57,77;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;28.10.2018;57,77;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;04.11.2018;57,77;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;05.11.2018;161,74;3
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;06.11.2018;57,77;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;08.11.2018;103,98;2
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;09.11.2018;213,73;4
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;10.11.2018;57,76;1
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;11.11.2018;103,98;2
101978;BANQUETA-BAÚL VERDE TEJIDO-MADERA;17.11.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;23.10.2017;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;12.02.2018;43,31;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;14.02.2018;43,31;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;08.03.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;03.09.2018;57,76;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;07.10.2018;103,98;2
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;30.10.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;04.11.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;05.11.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;07.11.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;17.11.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;21.11.2018;103,96;2
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;22.11.2018;51,98;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;23.11.2018;51,98;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;25.11.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;26.11.2018;103,97;2
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;27.11.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;03.12.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;07.12.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;10.12.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;17.12.2018;57,77;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;23.12.2018;51,99;1
101979;BANQUETA-BAÚL AMARILLO TEJIDO-MADERA;26.01.2019;51,98;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;25.03.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;09.04.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;15.04.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;28.04.2018;57,76;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;27.08.2018;51,98;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;07.09.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;07.10.2018;51,99;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;24.10.2018;173,31;3
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;30.10.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;05.11.2018;51,99;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;06.11.2018;51,99;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;07.11.2018;51,99;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;08.11.2018;103,99;2
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;14.11.2018;57,77;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;15.11.2018;51,99;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;19.11.2018;103,98;2
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;22.11.2018;103,97;2
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;23.11.2018;51,98;1
101980;BANQUETA-BAÚL ROSA TEJIDO-MADERA;24.11.2018;103,96;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;08.02.2018;43,31;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;14.02.2018;43,31;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;18.02.2018;86,62;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;20.03.2018;231,07;4
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;21.03.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;03.04.2018;115,54;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;09.04.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;26.08.2018;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;07.10.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;30.10.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;04.11.2018;173,3;3
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;05.11.2018;161,75;3
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;06.11.2018;109,77;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;07.11.2018;103,99;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;08.11.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;10.11.2018;62,91;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;11.11.2018;207,96;4
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;14.11.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;15.11.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;17.11.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;18.11.2018;103,98;2
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;20.11.2018;51,99;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;22.11.2018;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;23.11.2018;207,92;4
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;25.11.2018;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;26.11.2018;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;27.11.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;04.12.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;05.12.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;20.12.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;25.12.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;27.12.2018;57,77;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;28.12.2018;57,76;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;01.01.2019;57,76;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;09.01.2019;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;12.01.2019;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;14.01.2019;51,98;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;22.01.2019;49,39;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;07.02.2019;49,38;1
101981;BANQUETA-BAÚL AZUL TEJIDO-MADERA;17.02.2019;98,18;2
101982;MURAL PARED FLORES ORO METAL DECORACIÓN;28.01.2018;42,89;1
101983;CABECERO FLORES ORO METAL DORMITORIO;23.11.2017;316,12;1
101983;CABECERO FLORES ORO METAL DORMITORIO;31.03.2019;495;1
101989;ESTANTERÍA 4 LEJAS ORO METAL-ESPEJO;18.10.2017;316,12;1
101991;CONSOLA NATURAL MADERA ENTRADA;24.11.2017;117,46;1
101991;CONSOLA NATURAL MADERA ENTRADA;13.02.2018;117,44;1
101992;CAMARERA CON RUEDAS NATURAL;31.01.2018;158,68;1
101992;CAMARERA CON RUEDAS NATURAL;05.02.2018;297,52;2
101994;S/4 MURAL PARED BLANCO ROZADO METAL;20.10.2018;78,43;1
101994;S/4 MURAL PARED BLANCO ROZADO METAL;01.11.2018;78,43;1
101994;S/4 MURAL PARED BLANCO ROZADO METAL;24.02.2019;66,69;1
101995;MESITA 1 CAJÓN BLANCO ROZADO;23.11.2017;112,26;2
101995;MESITA 1 CAJÓN BLANCO ROZADO;19.12.2017;66,03;1
101995;MESITA 1 CAJÓN BLANCO ROZADO;27.02.2018;132,07;2
101995;MESITA 1 CAJÓN BLANCO ROZADO;11.04.2018;132,07;2
101995;MESITA 1 CAJÓN BLANCO ROZADO;04.05.2018;132,06;2
101995;MESITA 1 CAJÓN BLANCO ROZADO;23.07.2018;132,07;2
101995;MESITA 1 CAJÓN BLANCO ROZADO;11.08.2018;132,07;2
101996;MESITA 3 CAJONES BLANCO ROZADO;23.11.2017;82,48;1
101996;MESITA 3 CAJONES BLANCO ROZADO;26.11.2017;82,48;1
101996;MESITA 3 CAJONES BLANCO ROZADO;28.11.2017;140,21;2
101996;MESITA 3 CAJONES BLANCO ROZADO;11.12.2017;164,96;2
101996;MESITA 3 CAJONES BLANCO ROZADO;19.12.2017;82,48;1
101996;MESITA 3 CAJONES BLANCO ROZADO;23.12.2017;164,96;2
101996;MESITA 3 CAJONES BLANCO ROZADO;30.12.2017;82,48;1
101996;MESITA 3 CAJONES BLANCO ROZADO;02.01.2018;164,96;2
101996;MESITA 3 CAJONES BLANCO ROZADO;08.01.2018;131,9;2
101996;MESITA 3 CAJONES BLANCO ROZADO;10.01.2018;65,95;1
101996;MESITA 3 CAJONES BLANCO ROZADO;12.01.2018;131,9;2
101996;MESITA 3 CAJONES BLANCO ROZADO;13.01.2018;65,95;1
101996;MESITA 3 CAJONES BLANCO ROZADO;19.01.2018;131,9;2
101996;MESITA 3 CAJONES BLANCO ROZADO;27.01.2018;65,95;1
101996;MESITA 3 CAJONES BLANCO ROZADO;28.01.2018;131,9;2
101996;MESITA 3 CAJONES BLANCO ROZADO;31.01.2018;131,9;2
101996;MESITA 3 CAJONES BLANCO ROZADO;05.02.2018;123,8;2
101996;MESITA 3 CAJONES BLANCO ROZADO;06.02.2018;123,8;2
101996;MESITA 3 CAJONES BLANCO ROZADO;07.02.2018;61,91;1
101996;MESITA 3 CAJONES BLANCO ROZADO;16.02.2018;247,6;4
101996;MESITA 3 CAJONES BLANCO ROZADO;18.02.2018;123,8;2
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;28.01.2018;122,31;1
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;02.02.2018;122,31;1
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;03.02.2018;122,31;1
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;26.02.2018;152,89;1
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;24.04.2018;152,89;1
101997;ESCRITORIO 3 CAJONES BLANCO ROZADO;28.04.2018;152,9;1
101998;MUEBLE RECIBIDOR BLANCO ROZADO;26.11.2017;181,82;1
101998;MUEBLE RECIBIDOR BLANCO ROZADO;07.12.2017;181,82;1
101998;MUEBLE RECIBIDOR BLANCO ROZADO;15.02.2018;136,36;1
101998;MUEBLE RECIBIDOR BLANCO ROZADO;18.02.2018;136,37;1
101998;MUEBLE RECIBIDOR BLANCO ROZADO;24.04.2018;181,82;1
101999;ESCRITORIO 3 CAJONES BLANCO-NATURAL;26.12.2017;165,21;1
101999;ESCRITORIO 3 CAJONES BLANCO-NATURAL;31.01.2018;132,15;1
101999;ESCRITORIO 3 CAJONES BLANCO-NATURAL;06.02.2018;123,88;1
101999;ESCRITORIO 3 CAJONES BLANCO-NATURAL;12.02.2018;123,88;1
102001;RELOJ FARO NEGRO METAL DECORACIÓN;05.11.2018;22,23;1
102002;RELOJ LATA GASOLINA MARRÓN METAL;14.04.2018;14,79;1
102004;SILLA MARRÓN-ORO PU/METAL SALÓN;21.02.2018;346,69;5
102004;SILLA MARRÓN-ORO PU/METAL SALÓN;17.10.2018;416,03;6
102005;TABURETE MARRÓN-ORO PU/METAL SALÓN;19.04.2018;198,18;2
102005;TABURETE MARRÓN-ORO PU/METAL SALÓN;08.07.2018;356,7;4
102005;TABURETE MARRÓN-ORO PU/METAL SALÓN;10.09.2018;297,27;3
102005;TABURETE MARRÓN-ORO PU/METAL SALÓN;10.10.2018;297,27;3
102005;TABURETE MARRÓN-ORO PU/METAL SALÓN;07.11.2018;198,18;2
102006;TABURETE MARRÓN-ORO PU/METAL SALÓN;21.04.2018;462,48;4
102006;TABURETE MARRÓN-ORO PU/METAL SALÓN;14.11.2018;1.040,58;10
102009;MESITA 3 CAJONES BLANCO-NATURAL;16.11.2017;165,09;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;20.11.2017;165,09;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;24.11.2017;262,2;3
102009;MESITA 3 CAJONES BLANCO-NATURAL;25.11.2017;82,54;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;26.11.2017;165,09;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;28.11.2017;97,11;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;29.11.2017;97,11;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;07.12.2017;194,21;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;17.12.2017;194,21;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;21.12.2017;194,21;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;30.12.2017;97,11;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;07.01.2018;77,69;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;12.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;14.01.2018;233,06;3
102009;MESITA 3 CAJONES BLANCO-NATURAL;15.01.2018;233,06;3
102009;MESITA 3 CAJONES BLANCO-NATURAL;16.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;19.01.2018;310,74;4
102009;MESITA 3 CAJONES BLANCO-NATURAL;21.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;22.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;23.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;26.01.2018;310,74;4
102009;MESITA 3 CAJONES BLANCO-NATURAL;27.01.2018;155,38;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;29.01.2018;77,69;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;30.01.2018;310,74;4
102009;MESITA 3 CAJONES BLANCO-NATURAL;31.01.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;01.02.2018;155,37;2
102009;MESITA 3 CAJONES BLANCO-NATURAL;06.02.2018;72,81;1
102009;MESITA 3 CAJONES BLANCO-NATURAL;09.02.2018;72,81;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;24.11.2017;280,28;2
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;27.11.2017;140,14;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;30.12.2017;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;07.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;16.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;19.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;22.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;23.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;27.01.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;31.01.2018;263,8;2
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;01.02.2018;131,9;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;07.02.2018;123,64;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;08.02.2018;123,64;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;10.02.2018;123,64;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;12.02.2018;123,64;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;14.02.2018;123,64;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;25.02.2018;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;09.03.2018;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;12.03.2018;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;22.03.2018;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;23.03.2018;164,88;1
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;07.04.2018;329,75;2
102010;SINFONIER 7 CAJONES BLANCO-NATURAL;10.04.2018;164,88;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;24.11.2017;182,64;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;30.12.2017;214,87;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;19.01.2018;171,9;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;26.01.2018;171,9;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;27.01.2018;171,9;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;31.01.2018;171,9;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;01.02.2018;171,9;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;05.02.2018;161,16;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;09.02.2018;161,16;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;12.02.2018;161,15;1
102011;CÓMODA 4 CAJONES BLANCO-NATURAL;13.02.2018;161,16;1
102013;PORTAVELAS ORO VIEJO METAL / CRISTAL;25.11.2018;55,54;3
102014;PORTAVELAS ORO VIEJO METAL / CRISTAL;13.01.2018;12,48;1
102014;PORTAVELAS ORO VIEJO METAL / CRISTAL;15.12.2018;15,62;1
102014;PORTAVELAS ORO VIEJO METAL / CRISTAL;24.01.2019;14,05;1
102015;PORTAVELAS ORO VIEJO METAL / CRISTAL;13.01.2018;16,45;1
102021;PORTAVELAS ORO VIEJO METAL / CRISTAL;23.04.2018;33,4;1
102024;CAJA ORO VIEJO METAL DECORACIÓN;04.02.2018;12,48;1
102024;CAJA ORO VIEJO METAL DECORACIÓN;05.02.2018;12,48;1
102025;CAJA ORO VIEJO METAL DECORACIÓN;05.02.2018;14,21;1
102026;CAJA ORO VIEJO METAL DECORACIÓN;05.02.2018;14,21;1
102026;CAJA ORO VIEJO METAL DECORACIÓN;18.08.2018;17,02;1
102026;CAJA ORO VIEJO METAL DECORACIÓN;24.02.2019;16,12;1
102027;PORTAVELAS ORO VIEJO METAL DECORACIÓN;13.01.2018;32,98;1
102027;PORTAVELAS ORO VIEJO METAL DECORACIÓN;29.11.2018;37,11;1
102028;PORTAVELAS ORO VIEJO METAL DECORACIÓN;13.01.2018;36,28;1
102028;PORTAVELAS ORO VIEJO METAL DECORACIÓN;29.11.2018;40,82;1
102029;PORTAVELAS ORO VIEJO METAL DECORACIÓN;12.11.2018;49,42;2
102031;MACETERO ORO VIEJO METAL DECORACIÓN;13.01.2018;19,75;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;19.01.2018;19,75;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;29.01.2018;19,75;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;27.03.2018;24,71;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;04.06.2018;24,71;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;03.07.2018;22,24;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;13.08.2018;22,23;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;18.10.2018;24,71;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;24.11.2018;22,23;1
102031;MACETERO ORO VIEJO METAL DECORACIÓN;03.02.2019;22,23;1
102032;MACETERO PLATA METAL DECORACIÓN;13.01.2018;23,06;1
102032;MACETERO PLATA METAL DECORACIÓN;29.01.2018;23,06;1
102032;MACETERO PLATA METAL DECORACIÓN;05.02.2018;21,65;1
102032;MACETERO PLATA METAL DECORACIÓN;30.04.2018;57,69;2
102032;MACETERO PLATA METAL DECORACIÓN;02.06.2018;57,68;2
102032;MACETERO PLATA METAL DECORACIÓN;06.07.2018;25,95;1
102032;MACETERO PLATA METAL DECORACIÓN;27.08.2018;25,95;1
102032;MACETERO PLATA METAL DECORACIÓN;03.10.2018;25,96;1
102033;MACETERO ORO VIEJO METAL DECORACIÓN;10.10.2017;35,05;1
102033;MACETERO ORO VIEJO METAL DECORACIÓN;25.10.2017;41,24;1
102033;MACETERO ORO VIEJO METAL DECORACIÓN;17.11.2017;35,05;1
102033;MACETERO ORO VIEJO METAL DECORACIÓN;02.12.2017;41,24;1
102033;MACETERO ORO VIEJO METAL DECORACIÓN;13.01.2018;32,98;1
102034;ESPEJO ORO VIEJO METAL / CRISTAL;20.10.2017;18,93;1
102034;ESPEJO ORO VIEJO METAL / CRISTAL;23.02.2019;16,12;1
102035;ESPEJO ORO VIEJO METAL / CRISTAL;12.02.2018;15,45;1
102038;PORTAVELAS MÚLTIPLE ORO VIEJO;21.02.2019;24,55;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;11.12.2017;28,84;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;15.12.2017;28,85;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;16.12.2017;28,84;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;20.12.2017;28,85;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;02.01.2018;28,84;1
102039;MACETERO ORO-NEGRO METAL DECORACIÓN;09.01.2018;23,06;1
102040;MACETERO ORO-NEGRO METAL DECORACIÓN;05.12.2017;49,51;1
102040;MACETERO ORO-NEGRO METAL DECORACIÓN;02.01.2018;49,51;1
102040;MACETERO ORO-NEGRO METAL DECORACIÓN;09.01.2018;39,59;1
102040;MACETERO ORO-NEGRO METAL DECORACIÓN;11.01.2018;79,17;2
102043;FAROL PORTAVELAS NEGRO-ORO;26.04.2018;45,37;1
102044;MESITA ORO-NEGRO METAL SALÓN;29.09.2017;0;0
102044;MESITA ORO-NEGRO METAL SALÓN;27.10.2017;42,08;1
102044;MESITA ORO-NEGRO METAL SALÓN;01.12.2017;99,01;2
102044;MESITA ORO-NEGRO METAL SALÓN;17.01.2018;39,59;1
102044;MESITA ORO-NEGRO METAL SALÓN;24.07.2018;44,55;1
102044;MESITA ORO-NEGRO METAL SALÓN;29.11.2018;49,5;1
102045;MESITA ORO-NEGRO METAL SALÓN;27.10.2017;45,6;1
102045;MESITA ORO-NEGRO METAL SALÓN;08.01.2018;42,89;1
102047;MESA CENTRO ORO-NEGRO METAL SALÓN;14.01.2018;61,16;1
102047;MESA CENTRO ORO-NEGRO METAL SALÓN;31.08.2018;68,84;1
102048;MESITA NEGRO-ORO METAL SALÓN;01.12.2017;132,07;2
102048;MESITA NEGRO-ORO METAL SALÓN;09.12.2017;66,03;1
102048;MESITA NEGRO-ORO METAL SALÓN;14.01.2018;52,81;1
102048;MESITA NEGRO-ORO METAL SALÓN;23.01.2018;52,81;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;08.02.2018;83,97;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;16.11.2018;100,79;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;18.11.2018;100,79;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;21.11.2018;100,82;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;04.02.2019;122;1
102049;CONSOLA ORO-NEGRO METAL ENTRADA;19.02.2019;90,45;1
102051;LÁMPARA TECHO LED ORO VIEJO A PILAS;21.01.2018;52,73;2
102054;MESITA NATURAL-NEGRO MADERA / METAL;25.01.2018;49,5;1
102054;MESITA NATURAL-NEGRO MADERA / METAL;09.04.2018;55,71;1
102055;MESITA NATURAL-NEGRO MADERA / METAL;26.11.2017;56,13;1
102055;MESITA NATURAL-NEGRO MADERA / METAL;27.11.2017;66,03;1
102055;MESITA NATURAL-NEGRO MADERA / METAL;27.03.2018;66,03;1
102058;MESITA NATURAL-NEGRO MADERA / METAL;15.01.2018;90,82;1
102060;PERCHERO BURRO NATURAL-NEGRO;03.12.2017;140,5;1
102060;PERCHERO BURRO NATURAL-NEGRO;04.12.2017;140,5;1
102061;ESTANTERÍA BURRO NATURAL-NEGRO;10.01.2018;145,45;1
102062;ESPEJO CUERDA ORO VIEJO METAL / CRISTAL;25.11.2017;65,95;2
102062;ESPEJO CUERDA ORO VIEJO METAL / CRISTAL;12.01.2018;26,37;1
102062;ESPEJO CUERDA ORO VIEJO METAL / CRISTAL;13.01.2018;26,36;1
102064;PERCHA PARED GRIS METAL;08.02.2018;42,65;3
102064;PERCHA PARED GRIS METAL;10.02.2018;14,21;1
102064;PERCHA PARED GRIS METAL;14.02.2018;14,21;1
102064;PERCHA PARED GRIS METAL;05.03.2018;18,93;1
102064;PERCHA PARED GRIS METAL;06.03.2018;18,93;1
102064;PERCHA PARED GRIS METAL;16.03.2018;68,13;4
102064;PERCHA PARED GRIS METAL;04.04.2018;18,93;1
102065;PERCHA PARED GRIS METAL;21.12.2017;24,71;1
102065;PERCHA PARED GRIS METAL;16.03.2018;44,48;2
102065;PERCHA PARED GRIS METAL;23.03.2018;22,24;1
102065;PERCHA PARED GRIS METAL;13.06.2018;24,71;1
102066;PERCHA PARED MARRÓN MADERA / METAL;12.11.2017;24,51;1
102066;PERCHA PARED MARRÓN MADERA / METAL;26.11.2017;24,51;1
102066;PERCHA PARED MARRÓN MADERA / METAL;08.12.2017;28,84;1
102066;PERCHA PARED MARRÓN MADERA / METAL;29.12.2017;28,84;1
102066;PERCHA PARED MARRÓN MADERA / METAL;17.01.2018;23,06;1
