,CatN1,CatN2,Cat_Price,CPC_medio,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w,ROAS_Ads,ROAS
82,decoración para tu casa,espejos de pared,20.0,0.43,0.22,0.17,0.16,0.15,4332.0,3128.43,2086.14,1597.1,1352.14,44.0,32.57,22.0,16.52,14.18,0.010156971375807941,0.01,0.01,0.01,0.01,37.0,34.86,22.07,19.57,17.32,18.72,8.59,5.03,3.63,2.95,0.0,0.0,0.0,0.0,0.04,0.0,0.21,0.11,0.07,0.16,0.0,0.0,0.0,0.0,1.0,0.0,5.25,2.75,1.84,2.37,59.18,19.02,9.51,8.69,7.11,4.0,1.29,0.64,0.57,0.46,0.0,3.1613247863247866
84,decoración para tu casa,espejos de pared,20.0,0.4,0.3,0.21,0.19,0.17,6044.0,4284.14,2822.0,2096.76,1675.61,44.0,44.29,28.71,21.29,17.07,0.007279947054930509,0.01,0.01,0.01,0.01,75.0,48.14,29.43,24.48,20.0,17.51,14.66,8.16,5.74,4.46,1.0,0.14,0.07,0.05,0.07,2.0,0.43,0.25,0.17,0.23,17.9,2.56,1.28,0.85,1.64,35.8,8.57,5.31,3.54,3.65,59.17,23.25,13.74,10.73,8.63,4.0,1.57,0.93,0.71,0.57,1.02,3.3792118789263275
88,decoración para tu casa,espejos de pared,20.0,0.33,0.31,0.24,0.2,0.19,617.0,2551.71,2638.43,2062.38,1696.61,17.0,26.57,27.14,21.48,17.64,0.02755267423014587,0.01,0.01,0.01,0.01,19.0,29.43,29.5,23.19,20.71,5.54,10.6,8.37,6.01,4.72,0.0,0.14,0.07,0.05,0.07,0.0,0.29,0.25,0.17,0.2,0.0,2.56,1.28,0.85,1.64,0.0,5.11,5.18,3.54,3.65,16.45,19.26,14.91,9.94,9.22,1.0,1.29,1.0,0.67,0.61,0.0,2.9693140794223827
91,decoración para tu casa,espejos de pared,20.0,0.34,0.27,0.28,0.23,0.21,705.0,655.71,2469.93,2099.9,1736.5,9.0,7.71,26.0,21.71,17.89,0.01276595744680851,0.01,0.01,0.01,0.01,9.0,14.71,31.43,24.52,22.04,3.02,2.42,8.54,6.25,4.91,0.5,0.07,0.11,0.07,0.05,1.0,0.14,0.29,0.22,0.16,9.95,1.42,1.99,1.33,0.99,19.9,2.84,5.71,4.49,3.37,32.9,7.05,15.15,11.51,9.81,2.0,0.43,1.0,0.76,0.64,3.29,10.894039735099337
105,decoración para tu casa,espejos de pared,20.0,0.36,0.3,0.32,0.3,0.3,1757.0,977.14,802.57,753.62,1636.25,21.0,14.57,10.71,9.71,18.36,0.011952191235059759,0.02,0.01,0.01,0.01,47.0,14.71,12.71,13.38,22.07,7.53,4.42,3.46,3.11,6.0,0.0,0.0,0.0,0.02,0.05,0.4,0.2,0.1,0.11,0.19,0.0,0.0,0.0,0.47,0.99,7.96,5.62,2.81,2.82,4.26,16.45,2.35,1.17,3.13,8.16,1.0,0.14,0.07,0.19,0.54,0.0,2.184594953519256
124,decoración para tu casa,espejos de pared,20.0,0.32,0.39,0.35,0.33,0.32,904.0,960.71,1471.07,1667.0,1449.57,6.0,9.57,16.21,19.1,17.5,0.00663716814159292,0.01,0.01,0.01,0.01,47.0,28.0,21.29,25.29,20.64,1.89,3.54,5.24,5.93,5.37,0.0,0.0,0.09,0.06,0.04,0.0,0.0,0.16,0.13,0.13,0.0,0.0,1.96,1.3,0.98,0.0,0.0,4.73,3.53,3.77,16.45,4.7,2.35,3.13,2.35,1.0,0.29,0.14,0.19,0.14,0.0,8.703703703703704
126,decoración para tu casa,espejos de pared,20.0,0.32,0.38,0.34,0.33,0.32,1547.0,814.43,1350.0,1677.86,1502.68,15.0,8.14,14.21,18.76,17.71,0.009696186166774402,0.01,0.01,0.01,0.01,19.0,21.43,19.93,23.05,20.96,4.77,2.99,4.56,5.8,5.45,0.0,0.0,0.09,0.06,0.04,0.0,0.0,0.16,0.11,0.13,0.0,0.0,1.96,1.3,0.98,0.0,0.0,4.73,3.15,3.77,14.8,6.81,3.41,3.05,2.88,1.0,0.43,0.21,0.19,0.18,0.0,3.1027253668763106
127,decoración para tu casa,espejos de pared,20.0,0.29,0.35,0.34,0.33,0.32,2532.0,1130.0,1335.14,1747.52,1558.86,33.0,11.86,14.93,19.62,18.29,0.013033175355450236,0.01,0.01,0.01,0.01,56.0,25.43,23.29,23.95,22.96,9.47,3.78,4.77,6.07,5.62,0.0,0.0,0.07,0.06,0.04,1.0,0.14,0.14,0.15,0.17,0.0,0.0,1.28,1.3,0.98,37.8,5.4,3.98,4.95,5.12,29.59,11.04,5.52,4.46,3.94,2.0,0.71,0.36,0.29,0.25,0.0,3.124604012671594
131,decoración para tu casa,espejos de pared,20.0,0.25,0.28,0.34,0.33,0.32,2153.0,1996.29,1478.5,1646.14,1749.32,29.0,24.0,16.79,18.81,20.32,0.013469577333952624,0.01,0.01,0.01,0.01,19.0,42.71,35.36,28.43,29.64,7.14,6.82,5.18,5.77,6.15,0.0,0.14,0.07,0.11,0.08,0.0,0.29,0.14,0.2,0.17,0.0,4.61,2.31,2.84,2.13,0.0,10.01,5.01,6.49,5.15,14.79,8.45,6.58,4.38,4.46,1.0,0.57,0.43,0.29,0.29,0.0,2.0714285714285716
132,decoración para tu casa,espejos de pared,20.0,0.33,0.29,0.34,0.33,0.32,1756.0,2078.86,1478.07,1619.76,1785.61,23.0,26.0,17.36,18.95,20.79,0.013097949886104784,0.01,0.01,0.01,0.01,19.0,44.14,34.07,28.0,29.32,7.5,7.52,5.37,5.81,6.33,0.0,0.14,0.07,0.11,0.08,0.0,0.29,0.14,0.2,0.17,0.0,4.61,2.31,2.84,2.13,0.0,10.01,5.01,6.49,5.15,14.79,10.57,7.63,5.09,4.99,1.0,0.71,0.5,0.33,0.32,0.0,1.972
134,decoración para tu casa,espejos de pared,20.0,0.25,0.28,0.31,0.32,0.32,1420.0,1950.43,1540.21,1540.24,1798.25,22.0,26.57,19.21,18.81,21.36,0.015492957746478872,0.01,0.01,0.01,0.01,9.0,41.43,33.43,29.33,28.32,5.4,7.59,5.68,5.71,6.45,0.0,0.14,0.07,0.1,0.08,0.0,0.14,0.14,0.14,0.15,0.0,4.61,2.31,2.39,2.13,0.0,4.61,5.01,4.19,4.87,29.58,8.45,9.75,6.5,5.46,2.0,0.57,0.64,0.43,0.36,0.0,5.477777777777777
138,decoración para tu casa,espejos de pared,20.0,0.18,0.24,0.26,0.3,0.3,1929.0,1715.0,1855.64,1557.33,1663.36,19.0,22.71,23.36,18.76,19.79,0.009849663037843442,0.01,0.01,0.01,0.01,19.0,28.14,35.43,32.95,28.36,3.44,5.44,6.13,5.27,5.68,0.0,0.0,0.07,0.05,0.08,0.0,0.0,0.14,0.1,0.15,0.0,0.0,2.31,1.54,2.13,0.0,0.0,5.01,3.34,4.87,14.79,10.56,9.51,7.91,5.93,1.0,0.71,0.64,0.52,0.39,0.0,4.299418604651162
139,decoración para tu casa,espejos de pared,20.0,0.18,0.21,0.25,0.3,0.3,1683.0,1704.57,1891.71,1553.57,1640.96,22.0,22.57,24.29,19.1,19.86,0.013071895424836602,0.01,0.01,0.01,0.01,19.0,28.14,36.14,32.1,28.04,3.86,4.92,6.22,5.22,5.59,0.0,0.0,0.07,0.05,0.08,0.0,0.0,0.14,0.1,0.15,0.0,0.0,2.31,1.54,2.13,0.0,0.0,5.01,3.34,4.87,14.8,10.57,10.57,8.61,6.46,1.0,0.71,0.71,0.57,0.43,0.0,3.83419689119171
148,decoración para tu casa,espejos de pared,20.0,0.17,0.17,0.18,0.21,0.25,1067.0,1506.43,1626.21,1734.29,1583.21,14.0,20.0,20.21,22.33,19.71,0.013120899718837864,0.01,0.01,0.01,0.01,19.0,36.14,35.5,37.48,34.46,2.34,3.42,3.57,4.91,4.63,0.0,0.57,0.29,0.24,0.18,0.0,0.57,0.29,0.24,0.21,0.0,18.23,9.11,7.61,5.71,0.0,18.23,9.11,7.61,7.06,14.79,2.11,4.23,5.63,6.99,1.0,0.14,0.29,0.38,0.46,0.0,6.32051282051282
154,decoración para tu casa,espejos de pared,20.0,0.18,0.05,0.11,0.14,0.18,1334.0,349.57,970.5,1217.48,1440.43,15.0,4.14,12.36,15.24,18.46,0.011244377811094455,0.01,0.01,0.01,0.01,19.0,10.71,22.71,26.76,32.11,2.67,0.72,2.12,2.77,4.12,0.0,0.0,0.29,0.19,0.18,0.0,0.0,0.29,0.19,0.21,0.0,0.0,9.11,6.08,5.71,0.0,0.0,9.11,6.08,7.06,14.8,4.23,2.11,4.93,5.81,1.0,0.29,0.14,0.33,0.39,0.0,5.543071161048689
156,decoración para tu casa,espejos de pared,20.0,0.15,0.07,0.11,0.13,0.16,1402.0,575.71,923.14,1201.9,1331.89,21.0,7.14,12.14,14.62,16.86,0.014978601997146932,0.01,0.01,0.01,0.01,19.0,16.0,22.71,25.86,28.43,3.18,1.13,2.05,2.53,3.46,2.28,0.33,0.45,0.3,0.26,3.48,0.5,0.53,0.36,0.3,81.1,11.59,14.91,9.94,8.61,114.91,16.42,17.32,11.55,9.81,14.8,4.23,3.17,4.23,5.28,1.0,0.29,0.21,0.29,0.36,25.5,4.654088050314465
157,decoración para tu casa,espejos de pared,20.0,0.17,0.09,0.11,0.13,0.16,2070.0,871.43,967.86,1213.1,1358.32,24.0,10.57,12.64,14.81,17.21,0.011594202898550723,0.01,0.01,0.01,0.01,19.0,18.71,23.43,26.76,27.11,4.13,1.72,2.13,2.52,3.49,0.0,0.33,0.45,0.3,0.26,0.0,0.5,0.53,0.36,0.3,0.0,11.59,14.91,9.94,8.61,0.0,16.42,17.32,11.55,9.81,59.17,12.68,7.4,6.34,7.4,4.0,0.86,0.5,0.43,0.5,0.0,14.326876513317192
158,decoración para tu casa,espejos de pared,20.0,0.16,0.11,0.11,0.13,0.16,2101.0,1171.57,974.79,1229.9,1359.18,17.0,13.0,12.36,14.71,17.07,0.00809138505473584,0.01,0.01,0.01,0.01,9.0,18.71,20.71,25.43,26.11,2.65,2.09,2.07,2.49,3.36,0.0,0.33,0.23,0.3,0.22,0.0,0.5,0.32,0.36,0.27,0.0,11.59,7.33,9.94,7.45,0.0,16.42,9.74,11.55,8.66,14.79,14.79,8.45,7.04,7.92,1.0,1.0,0.57,0.48,0.54,0.0,5.5811320754716975
169,decoración para tu casa,espejos de pared,20.0,0.16,0.15,0.16,0.12,0.13,825.0,765.14,1165.29,902.0,1053.11,5.0,7.71,12.64,9.81,12.36,0.006060606060606061,0.01,0.01,0.01,0.01,19.0,27.86,23.21,19.9,23.96,0.79,1.15,2.08,1.61,2.06,0.0,0.14,0.33,0.22,0.31,0.0,0.14,0.5,0.33,0.39,0.0,2.41,9.51,6.34,9.31,0.0,2.41,14.32,9.55,11.72,13.97,2.0,7.34,5.6,4.73,1.0,0.14,0.5,0.38,0.32,0.0,17.68354430379747
170,decoración para tu casa,espejos de pared,20.0,0.17,0.15,0.16,0.13,0.13,983.0,765.14,1135.36,948.81,1029.25,13.0,8.14,12.07,10.43,12.11,0.013224821973550356,0.01,0.01,0.01,0.01,75.0,34.57,27.21,23.48,24.96,2.24,1.24,2.01,1.72,2.03,0.0,0.14,0.16,0.22,0.31,0.0,0.14,0.25,0.33,0.39,0.0,2.41,3.72,6.34,9.31,0.0,2.41,6.11,9.55,11.72,13.97,3.99,7.28,6.26,5.22,1.0,0.29,0.5,0.43,0.36,0.0,6.236607142857142
197,decoración para tu casa,espejos de pared,20.0,0.1,0.09,0.12,0.14,0.15,540.0,1347.0,1543.93,1544.48,1460.07,5.0,19.29,18.93,18.62,16.86,0.009259259259259259,0.03,0.02,0.02,0.01,56.0,30.71,34.0,29.76,29.36,0.52,2.16,2.49,2.7,2.54,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.0,2.13,1.6,0.0,0.0,0.0,4.26,3.2,16.45,2.35,1.18,1.57,1.67,1.0,0.14,0.07,0.1,0.11,0.0,31.634615384615383
37,organización y almacenamiento,percheros,40.0,0.24,0.24,0.23,0.22,0.22,1312.0,1306.29,1261.5,1261.5,1261.5,19.0,18.29,17.3,17.3,17.3,0.014481707317073171,0.01,0.01,0.01,0.01,19.0,16.0,17.7,17.7,17.7,4.56,4.36,4.18,4.18,4.18,1.0,0.14,0.12,0.12,0.12,1.0,0.29,0.32,0.32,0.32,38.9,5.56,4.27,4.27,4.27,38.9,5.56,4.27,4.27,4.27,32.15,4.59,3.22,3.22,3.22,1.0,0.14,0.1,0.1,0.1,8.53,7.050438596491229
39,organización y almacenamiento,percheros,40.0,0.25,0.25,0.24,0.22,0.22,1412.0,1430.43,1283.33,1283.33,1283.33,28.0,21.57,18.5,18.5,18.5,0.019830028328611898,0.01,0.01,0.01,0.01,37.0,21.29,20.92,20.92,20.92,6.91,5.31,4.51,4.51,4.51,0.67,0.24,0.15,0.15,0.15,0.67,0.38,0.32,0.32,0.32,25.93,9.26,5.72,5.72,5.72,25.93,9.26,5.72,5.72,5.72,32.15,9.19,5.36,5.36,5.36,1.0,0.29,0.17,0.17,0.17,3.75,4.652677279305355
42,organización y almacenamiento,percheros,40.0,0.24,0.25,0.24,0.23,0.23,2038.0,1637.43,1438.29,1422.0,1422.0,36.0,26.0,22.0,21.73,21.73,0.017664376840039256,0.02,0.01,0.01,0.01,19.0,25.43,22.0,22.4,22.4,8.5,6.23,5.25,5.22,5.22,0.48,0.45,0.22,0.22,0.22,2.48,1.31,0.72,0.75,0.75,20.1,17.69,8.85,8.51,8.51,20.1,17.69,8.85,8.51,8.51,32.15,13.78,6.89,6.43,6.43,1.0,0.43,0.21,0.2,0.2,2.36,3.7823529411764705
43,organización y almacenamiento,percheros,40.0,0.23,0.24,0.24,0.23,0.23,2229.0,1750.86,1513.14,1472.44,1472.44,30.0,28.86,23.29,22.25,22.25,0.013458950201884251,0.02,0.02,0.01,0.01,28.0,29.43,23.36,22.75,22.75,6.82,6.84,5.52,5.32,5.32,0.0,0.45,0.22,0.21,0.21,0.0,1.31,0.72,0.71,0.71,0.0,17.69,8.85,7.98,7.98,0.0,17.69,8.85,7.98,7.98,32.15,18.37,9.19,8.04,8.04,1.0,0.57,0.29,0.25,0.25,0.0,4.714076246334311
47,organización y almacenamiento,percheros,40.0,0.25,0.24,0.24,0.24,0.23,1994.0,2149.57,1832.07,1608.9,1608.9,34.0,34.29,27.93,23.85,23.85,0.01705115346038114,0.02,0.02,0.01,0.01,9.0,38.71,30.0,27.05,27.05,8.56,8.03,6.68,5.7,5.7,0.0,0.21,0.22,0.17,0.17,0.0,1.21,0.87,0.67,0.67,0.0,8.43,8.85,6.38,6.38,0.0,8.43,8.85,6.38,6.38,32.15,13.78,11.48,8.04,8.04,1.0,0.43,0.36,0.25,0.25,0.0,3.755841121495327
53,organización y almacenamiento,percheros,40.0,0.28,0.27,0.25,0.25,0.25,443.0,1325.57,1718.79,1622.67,1517.81,7.0,18.86,25.21,24.0,22.12,0.01580135440180587,0.01,0.01,0.01,0.01,9.0,26.57,33.36,29.33,27.62,1.97,4.96,6.15,5.87,5.39,0.0,0.0,0.11,0.15,0.13,0.0,0.43,0.89,0.72,0.63,0.0,0.0,4.21,5.9,4.91,0.0,0.0,4.21,5.9,4.91,32.15,9.19,9.19,9.19,7.42,1.0,0.29,0.29,0.29,0.23,0.0,16.31979695431472
54,organización y almacenamiento,percheros,40.0,0.25,0.27,0.25,0.25,0.25,717.0,1143.14,1646.36,1602.43,1488.15,11.0,15.57,24.93,23.81,21.7,0.015341701534170154,0.01,0.01,0.01,0.01,19.0,28.0,33.36,29.33,27.3,2.78,4.13,6.08,5.83,5.29,0.0,0.0,0.11,0.15,0.12,0.0,0.43,0.82,0.72,0.6,0.0,0.0,4.21,5.9,4.73,0.0,0.0,4.21,5.9,4.73,32.15,9.19,11.48,10.72,8.34,1.0,0.29,0.36,0.33,0.26,0.0,11.56474820143885
64,organización y almacenamiento,percheros,40.0,0.23,0.24,0.25,0.25,0.25,1368.0,990.29,847.43,1196.29,1334.93,29.0,15.14,11.86,17.05,20.0,0.021198830409356724,0.02,0.01,0.01,0.01,47.0,25.29,17.93,26.62,27.32,6.81,3.64,2.96,4.23,4.88,0.0,0.0,0.0,0.0,0.11,0.0,0.14,0.07,0.29,0.54,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,4.42,28.93,4.13,8.96,7.5,10.22,1.0,0.14,0.29,0.24,0.32,0.0,4.248164464023495
65,organización y almacenamiento,percheros,40.0,0.21,0.24,0.25,0.25,0.25,2122.0,1206.14,901.57,1182.95,1363.86,29.0,18.0,13.07,17.19,20.36,0.013666352497643731,0.01,0.01,0.01,0.01,56.0,32.0,19.93,26.62,28.64,6.14,4.2,3.16,4.23,4.93,0.0,0.0,0.0,0.0,0.08,0.0,0.14,0.07,0.19,0.51,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,3.03,128.6,22.5,18.14,13.63,13.66,4.0,0.71,0.57,0.43,0.43,0.0,20.944625407166125
74,organización y almacenamiento,percheros,40.0,0.44,0.3,0.27,0.26,0.27,2209.0,1856.57,1612.21,1273.81,1286.75,30.0,21.14,20.93,16.86,17.36,0.013580805794477138,0.01,0.01,0.01,0.01,28.0,16.0,26.71,20.0,21.64,13.14,6.75,5.89,4.64,4.72,0.67,0.17,0.09,0.06,0.04,1.13,0.63,0.46,0.36,0.37,23.34,5.83,3.04,2.03,1.52,39.68,12.17,6.21,4.14,3.1,28.93,4.13,13.32,11.94,11.25,1.0,0.14,0.43,0.38,0.36,1.78,2.2016742770167426
75,organización y almacenamiento,percheros,40.0,0.36,0.32,0.28,0.27,0.27,2215.0,2054.29,1693.43,1345.14,1294.64,33.0,23.86,22.0,17.9,17.32,0.014898419864559819,0.01,0.01,0.01,0.01,75.0,24.0,29.43,22.67,24.0,11.97,8.01,6.47,5.08,4.84,1.0,0.31,0.16,0.11,0.08,2.0,0.78,0.61,0.45,0.45,35.01,10.84,5.54,3.69,2.77,70.02,22.17,11.21,7.47,5.6,28.93,8.27,15.38,11.79,11.14,1.0,0.29,0.5,0.38,0.36,2.92,2.41687552213868
77,organización y almacenamiento,percheros,40.0,0.45,0.36,0.3,0.29,0.28,1474.0,2150.71,1710.43,1423.52,1277.86,16.0,25.57,22.36,18.95,16.86,0.010854816824966078,0.01,0.01,0.01,0.01,47.0,38.86,32.14,27.62,25.71,7.17,9.14,6.91,5.61,4.9,0.0,0.31,0.16,0.11,0.08,0.0,0.63,0.61,0.45,0.45,0.0,10.84,5.54,3.69,2.77,0.0,22.17,11.21,7.47,5.6,28.93,12.4,17.45,11.63,12.17,1.0,0.43,0.57,0.38,0.39,0.0,4.03486750348675
78,organización y almacenamiento,percheros,40.0,0.43,0.38,0.32,0.29,0.29,1766.0,2048.43,1738.86,1489.33,1293.14,27.0,25.0,22.21,19.86,17.04,0.015288788221970552,0.01,0.01,0.01,0.01,37.0,40.14,31.43,29.38,24.68,11.53,9.51,7.24,6.04,5.1,0.0,0.24,0.16,0.11,0.08,0.0,0.45,0.61,0.45,0.34,0.0,8.34,5.54,3.69,2.77,0.0,15.67,11.21,7.47,5.6,57.86,20.66,19.52,14.39,14.24,2.0,0.71,0.64,0.48,0.46,0.0,5.0182133564614055
79,organización y almacenamiento,percheros,40.0,0.38,0.4,0.33,0.3,0.29,3225.0,2097.0,1817.64,1613.81,1359.61,56.0,30.0,24.14,22.1,18.61,0.017364341085271316,0.01,0.01,0.01,0.01,56.0,45.43,31.43,31.62,25.68,21.41,11.77,8.34,6.96,5.75,0.0,0.24,0.16,0.11,0.08,0.0,0.45,0.61,0.45,0.34,0.0,8.34,5.54,3.69,2.77,0.0,15.67,11.21,7.47,5.6,57.85,28.93,14.46,17.14,16.3,2.0,1.0,0.5,0.57,0.54,0.0,2.7020084072863146
80,organización y almacenamiento,percheros,40.0,0.4,0.4,0.34,0.31,0.29,3046.0,2184.57,1937.14,1726.29,1438.43,61.0,34.71,26.93,24.43,20.5,0.020026263952724884,0.02,0.01,0.01,0.01,66.0,53.57,34.79,34.33,27.71,24.45,13.81,9.61,8.0,6.53,1.58,0.46,0.27,0.18,0.14,3.58,0.96,0.72,0.62,0.47,55.33,16.24,9.37,6.33,4.75,125.33,33.58,20.04,13.44,10.08,57.86,37.19,18.6,19.9,18.37,2.0,1.29,0.64,0.67,0.61,2.26,2.3664621676891615
81,organización y almacenamiento,percheros,40.0,0.48,0.41,0.35,0.32,0.3,5555.0,2662.57,2259.57,1962.33,1621.0,77.0,41.43,31.29,27.76,23.0,0.013861386138613863,0.02,0.01,0.01,0.01,56.0,57.57,36.79,37.0,29.39,37.31,17.26,12.0,9.68,7.79,3.0,0.8,0.48,0.32,0.24,6.0,1.65,1.14,0.86,0.68,105.0,27.91,16.87,11.33,8.5,210.0,57.91,35.04,23.44,17.58,86.78,45.46,24.8,24.03,20.32,3.0,1.57,0.86,0.81,0.68,2.81,2.32591798445457
82,organización y almacenamiento,percheros,40.0,0.51,0.43,0.37,0.33,0.31,4074.0,2928.14,2491.21,2105.0,1740.89,71.0,46.86,35.36,30.29,25.14,0.017427589592538047,0.02,0.01,0.01,0.01,112.0,62.86,43.43,40.57,32.71,35.97,20.69,14.35,11.21,8.98,1.0,0.8,0.55,0.37,0.28,2.0,1.65,1.22,0.96,0.75,35.0,27.9,19.37,12.99,9.75,70.0,57.9,40.04,26.77,20.08,115.72,57.86,33.06,29.54,23.31,4.0,2.0,1.14,1.0,0.79,0.97,3.217125382262997
83,organización y almacenamiento,percheros,40.0,0.52,0.45,0.39,0.34,0.32,5023.0,3451.86,2763.57,2291.1,1901.04,68.0,53.71,39.21,33.05,27.29,0.013537726458291858,0.02,0.01,0.01,0.01,75.0,64.14,48.14,43.71,35.07,35.67,24.79,16.66,12.78,10.2,1.6,1.03,0.67,0.45,0.34,3.47,2.15,1.39,1.12,0.88,56.0,35.9,23.37,15.66,11.75,121.33,75.24,48.7,32.55,24.41,144.65,78.52,43.39,36.43,28.47,5.0,2.71,1.5,1.24,0.96,1.57,4.055228483319316
88,organización y almacenamiento,percheros,40.0,0.34,0.32,0.36,0.34,0.32,461.0,2174.43,2418.5,2231.19,2015.36,11.0,30.86,36.14,31.14,28.54,0.02386117136659436,0.03,0.02,0.02,0.02,47.0,45.43,51.5,39.67,39.11,3.72,15.82,16.54,13.28,11.22,1.0,0.51,0.66,0.49,0.37,2.0,1.07,1.36,1.12,0.91,38.9,18.56,23.23,17.43,13.14,77.8,38.45,48.18,36.17,27.19,128.6,55.57,50.51,35.05,31.92,4.0,1.86,1.71,1.19,1.07,10.46,34.56989247311827
104,organización y almacenamiento,percheros,40.0,0.55,0.49,0.33,0.31,0.35,363.0,375.29,364.29,599.86,1312.86,5.0,3.43,2.36,5.95,17.89,0.013774104683195593,0.01,0.01,0.01,0.01,9.0,4.0,2.64,8.43,22.36,2.75,1.51,0.96,2.72,8.24,0.0,0.0,0.0,0.05,0.29,0.0,0.0,0.0,0.1,0.61,0.0,0.0,0.0,1.85,10.37,0.0,0.0,0.0,3.7,21.59,32.15,4.59,4.36,9.03,26.4,1.0,0.14,0.14,0.29,0.89,0.0,11.69090909090909
106,organización y almacenamiento,percheros,40.0,0.35,0.42,0.35,0.3,0.34,456.0,456.29,386.86,381.43,1235.57,6.0,4.29,2.93,3.43,16.82,0.013157894736842105,0.01,0.01,0.01,0.01,19.0,8.0,4.64,6.19,20.36,2.08,1.68,1.22,1.27,7.75,0.0,0.0,0.0,0.05,0.29,0.0,0.0,0.0,0.1,0.61,0.0,0.0,0.0,1.85,10.37,0.0,0.0,0.0,3.7,21.59,32.15,9.19,4.59,10.56,24.45,1.0,0.29,0.14,0.33,0.82,0.0,15.456730769230768
107,organización y almacenamiento,percheros,40.0,0.37,0.43,0.38,0.32,0.34,464.0,452.0,405.5,403.52,1136.96,4.0,4.14,3.21,3.62,14.96,0.008620689655172414,0.01,0.01,0.01,0.01,9.0,9.29,4.64,6.62,18.68,1.48,1.67,1.33,1.34,7.04,0.0,0.0,0.0,0.05,0.29,0.0,0.0,0.0,0.1,0.61,0.0,0.0,0.0,1.85,10.37,0.0,0.0,0.0,3.7,21.59,225.04,41.33,20.67,21.28,30.42,7.0,1.29,0.64,0.67,1.0,0.0,152.05405405405406
113,organización y almacenamiento,percheros,40.0,0.34,0.37,0.39,0.36,0.32,941.0,791.86,624.07,521.86,484.04,15.0,9.0,6.64,4.95,4.82,0.015940488841657812,0.01,0.01,0.01,0.01,19.0,6.57,7.29,5.29,6.29,5.12,3.4,2.54,1.95,1.8,0.0,0.0,0.0,0.0,0.04,0.4,0.06,0.03,0.02,0.09,0.0,0.0,0.0,0.0,1.39,16.36,2.34,1.17,0.78,3.36,64.3,41.33,25.26,16.84,18.26,2.0,1.29,0.79,0.52,0.57,0.0,12.55859375
132,organización y almacenamiento,percheros,40.0,0.33,0.31,0.32,0.35,0.35,830.0,759.14,640.0,702.81,698.04,10.0,11.0,8.86,9.52,8.82,0.012048192771084338,0.01,0.01,0.01,0.01,19.0,26.71,20.07,18.71,15.68,3.34,3.51,3.05,3.54,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.58,28.93,4.13,2.07,5.97,13.66,1.0,0.14,0.07,0.19,0.43,0.0,8.661676646706587
133,organización y almacenamiento,percheros,40.0,0.4,0.32,0.32,0.35,0.35,584.0,696.43,557.79,688.14,696.75,15.0,11.29,8.14,9.57,9.11,0.025684931506849317,0.02,0.01,0.01,0.01,94.0,40.14,25.43,22.76,18.71,6.06,3.69,2.85,3.56,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.58,57.85,12.4,6.2,8.73,15.73,2.0,0.43,0.21,0.29,0.5,0.0,9.546204620462047
137,organización y almacenamiento,percheros,40.0,0.35,0.38,0.37,0.34,0.36,527.0,723.71,667.93,650.76,708.57,17.0,13.29,11.21,9.67,10.04,0.03225806451612903,0.02,0.02,0.01,0.01,28.0,37.57,30.14,25.0,21.07,6.02,4.83,4.04,3.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,28.93,16.53,8.27,5.51,7.58,1.0,0.57,0.29,0.19,0.25,0.0,4.805647840531562
